,review,negative,positive
881,"43 ans après le film avec John Wayne, La nouvelle version d'Alamo n'a pas à rougir. Descendé par les critiques de presse que je considère beaucoup trop dur, ce long métrage est plutôt réussi dans l'ensemble. Les acteurs sont bien choisis et les scènes d'action sont spectaculaires. Ce n'est certainement pas un chef-d'œuvre mais plutôt un bon divertissement.",1,0
882,"D'autres fois, d'autres manières. Il semble maintenant inconcevable (sauf pour les Islandais et les Japonais, ces infâmes) dans le monde aujourd'hui d'aller à la chasse aux baleines. Mais il était nécessaire en ce temps de se réchauffer, comme nous nous souvenons de cette fantastique aventure maritime passionnante de bout en bout. Et comme dans ""En pleine tempête"", quitter son village pendant longtemps pour rapporter une merde d'huile de cétacé. ""Au cœur de l'océan"" nous raconte de toute façon une épopée captivante dans laquelle Chris Hemsworth n'a jamais été aussi bon, apportant son charisme à ce film bouleversant et vertigineux. En effet, nous sommes toujours comme admirés par ces marins de l'époque qui allaient faire face à tous les dangers sur leur fragile coque de noix, comme Magellan qui a donné sa vie pour ouvrir la voie à nous. En tout cas, haïssant tous ces navigateurs à qui nous devons tant.",0,1
883,"C'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur, c'est dur de voir de mauvais films.",1,0
884,pas très motivant,1,0
885,"Le film manque de moyens (les effets spéciaux ne sont vraiment pas réussis). Le scénario est assez simple et reprend le stéréotype de la fantaisie. Le début est difficile à accepter parce que le film commence directement par des duels avec l'épée sans mettre en place le cadre et construire une histoire. Le doublage est mal fait et les acteurs poussent trop de cris, ce qui devient risible.",1,0
886,"Coco est une merveille de PIXAR. L'histoire est belle, drôle et émouvante. Le script est inventif et rythmique. Visuellement il est super beau et très coloré. Quand vous maîtrisez l'animation aussi bien, il ne peut donner qu'un chef-d'œuvre!",0,1
887,Un plu film traitant du conflit irakien à travers les yeux de jeunes soldats qui sont dépassés par des événements qui vont commettre le pire. Rien d'innovant donc mais rien de décevant si on ne s'attend pas beaucoup de lui.,1,0
888,"C'est dommage, parce que c'est une très bonne histoire, mais ensuite la réalisation, le jeu des acteurs, et les effets visuels sont lamentables à un point déplorable...",1,0
889,"Les bons acteurs ne font pas un bon film, le manque de crédibilité, trop mauvais parce que l'histoire pourrait être intéressante.",1,0
890,Très beau film sur une famille qui lave son linge sale après le retour du père ingrat. Nous avons un moment agréable. Piccoli est très bon dans ce rôle du vieil homme qui perd le ballon. Même pour Kiberlain qui a deux ou trois répliques savoureuses.,0,1
891,"Entre satire au retour des relations homme/femme, vision iconoclastique de la vie suburbaine américaine et dimension fantastique, ""Et l'homme a créé la femme""(2004) est un film étrange, bizarrement construit mais relativement attrayant. Nicole Kidman est parfaite comme une femme déstabilisée par ce monde environnant digne d'un magazine. Beaucoup de mauvaises adresses tout de même.",1,0
892,"Un film que l'on aurait voulu défendre mais qui est vraiment manqué. Tout d'abord par la forme : l'image est terne, grise, mal encadrée, alors qu'on est en fait dans l'un des plus beaux endroits des Caraibes, une petite station secrète connue par certains initiés : ""Las Terranas"". Tout est encadré en gros plan dentelé sur les visages avec de petits points focaux, comme il n'y a pas de fond, tout est flou. Un manque de technique cinématographique évidente. Par conséquent la beauté de l'endroit n'apparaît pas une fois. Il était nécessaire de le faire, et cette beauté aurait également expliqué le pourquoi de la présence de touristes dans cet endroit. Tirer dans un endroit si beau pour ne pas le montrer. Les deux acteurs dominicains ne jouent pas bien, ils ne sont pas à l'aise, la fille n'est absolument pas crédible. Elle joue très mal, d'autre part danse très bien, ses deux scènes de danse où elle ne veut pas le faire bien. Les deux acteurs ne veulent pas tellement, les deux acteurs ne veulent pas tellement faire, ils ne veulent pas tant de choses.",1,0
893,"Quelle déception! J'aime les deux acteurs principaux, mais le bon ""l'intrigue"" n'est franchement pas terrible. Je me suis même endormi. Puis, pour me réveiller, je suis allé aux toilettes et quand je suis revenu, j'ai demandé à mon mari ce que je manquais: ""rien"". Bref, pas terrible.",1,0
894,"Quelle joie de voir que, 20 ans plus tard, ce film conserve la même force d'émotion. Une mise en scène d'une élégance totale où fenêtres, portes, escaliers stressent sans pathos l'enfermement des personnages dans des vies suspendues (Still lives). Une dure destinée où la difficulté de vivre est suggérée et où les chansons familiales racontent bien plus que des dialogues soutenus. Et sur les beaux visages des interprètes, passer les émotions les plus vives avec une délicatesse et une douleur choquante. Cela m'a donné le désir de voir ""La longue journée se termine"", deuxième film de Terence Davies, aussi superbe que celui-ci.",0,1
895,"Comme son nom l'indique, c'est une comédie noire sur la maison américaine. L'ensemble du film donne l'impression que, malgré une bonne idée de commencement, personne ne fait aucun effort pour faire autre chose qu'une ordinaire, moyenne, prévisible et à la fin s'estompe. La direction des acteurs est presque inexistante, on se sentirait presque dans un mauvais drame, comme les acteurs en font des tonnes ou pas assez dans la même scène. Les dialogues sont médiocres, ils doivent néanmoins servir l'humour noir du film, mais il est juste téléphoné et plat au possible. La mise en scène est mulassonne, incapable de créer une atmosphère, rythme (qu'il est long entre chaque action), sans développer la psychologie des personnages, et encore moins d'humour. Le réalisateur se concentre sur le caractère le plus banal du couple, mais il est juste téléphoné et plat au possible. La mise en scène est mulassonne, pas capable de créer une atmosphère, de rythme (qu'il est long entre chaque action), sans développer la psychologie du fait du fait du caractère du fait même du fait du fait du fait du fait du fait du fait du fait du fait du fait,",1,0
896,Western deuxième zone ce film n'est vraiment pas jusqu'à un vrai western tout craint dans ce grand nanar film,1,0
897,"Pas d'avenir pour la classe moyenne. Vu en avant-première à Saint Gilles Croix de Vie avec le réalisateur Fred Grivois. Un vrai film noir, tragique ou le résultat semble inévitable. Le parti-pris des lumières crée une atmosphère réelle qui met en valeur le caractère sombre des acteurs. Un OVNI au cinéma français. Un très bon moment.",0,1
898,"Le talent de Baz Lurhman transpire déjà dans ce film. Une belle histoire d'amour née d'une passion commune. Un peu comme à Romeo + Juliette, deux êtres que tout sépare, se découvrent. Le sujet est maîtrisé (dans les séquences de danse et dans les scènes intimes), l'histoire est belle, sans être vraiment originale.",0,1
899,"Lent et doux. Nous sommes très loin de Buñuel, sa sensualité explosive et sa dérangeante Jeanne Moreau. Tout le monde dit que c'est très bon, ce n'est pas vrai. Le bon est trop bon, le patron est trop mauvais. Eh bien, c'était la réalité à ce moment-là, et c'est encore comme cela dans certains pays aujourd'hui. Mais filmé aussi à plat, c'est ennuyeux. Mais attention, c'est encore l'un des films les moins ennuyeux de Benoît Jacquot. Lea Seydoux est belle et joue bien, avec une démission que vous vous sentez sur le point de craquer. Mais en transposant ce vieux roman d'Octave Mirbeau aujourd'hui, vous avez dû mettre plus de punch pour vous faire voir de la colère face à l'esclavage.",1,0
900,"Le Canadien Atom Egoyan est un habitué à Cannes, il était presque évident que nous allions le trouver dans la sélection de cette année avec Captive, son dernier film, un thriller qui parle d'enlèvement de gamins. Cela vous rappelle-t-il quoi que ce soit? Oui, bien sûr, cela nous rappelle les Prisonniers de Denis Villeneuve, cet excellent film sorti à la fin de l'année dernière. Manifestement, Captive souffre de la comparaison avec ce film, tant par la qualité de sa performance que par la différence de mise en scène et de scénario entre les deux. Dans l'ensemble, les deux films racontent la même histoire : un père veut trouver sa fille et se retrouve obligé de s'agir plutôt que de le laisser à la police. Nous savons trop bien ce genre de scénario et même avec toute la sympathie que l'on peut avoir pour Ryan Reynolds ou Scott Speedman, ils sont beaucoup moins performants que Hugh Jackman et Jake Gyllenhaal.",1,0
901,"Un chef-d'œuvre pur et joyeux de bout en bout, rien n'est laissé au hasard, et Andy lau parfait comme d'habitude.",0,1
902,"Une sorte de documentaire sur les terroristes et le gouvernement français. Un tiers du film est en arabe, le reste est long et sans action. La fin, une sorte de fin Twist n'arrive même pas à surprendre autant le film n'est pas captivant. Même les acteurs sont connectés au second plan. Déçus d'un film français... à changer.",1,0
903,"Qu'en est-il de ce film massivement critiqué (plusieurs controverses, menaces de mort pour le réalisateur) et interdit dans plusieurs pays (aujourd'hui encore)? Du point de vue strictement cinématographique, le bilan n'est pas flatteur. Des plans communs, de la musique quasi-absente, des acteurs, etc. Au point d'hésiter : N'est-ce pas finalement un documentaire historique? De ce point de vue, les hommes derrière le soleil (ou H&#275;i tà yáng 731) racontent les exactions et atrocités commises par les Japonais de l'unité 731 avec une précision louable, mais sans une grande conviction pédagogique. Les images ne sont que peu choquantes, la faute à une atmosphère qui lutte pour convaincre. Il y aura donc des abus corporels (bastonnade), une autopsie menée sur le corps d'un vrai enfant, un chat jeté en reconnaissance aux rats, etc. Mais, finalement, qu'est-ce que ce film nous enseigne? Cette atrocité humaine n'a pas de limites? Que les Japonais doivent passer l'ensemble du document?",1,0
