,review,negative,positive
903,"Que penser de ce film massivement critiqué (beaucoup de controverses, menaces de mort contre le réalisateur) et interdit dans plusieurs pays (encore aujourd'hui)? D'un point de vue strictement cinématographique, le bilan est peu flatteur. Plans communs, musiques presque abstraites, acteurs quels qu'ils soient, etc. Au point de douter: n'est-il pas finalement un documentaire historique? De ce point de vue, Men behind the sun (ou H#275;i tài yang 731) décrit les atrocités commises par les Japonais de l'unité 731 avec une précision certainement louable, mais sans grande conviction pédagogique. Les images ne sont que peu offensantes, l'absence d'un environnement qu'il est difficile de convaincre. Ainsi, on verra des sévices corporels (bastonnade), une autopsie réalisée sur un véritable corps d'enfant, un chat jeté en morceaux aux rats, etc. Mais, à la fin, ce que ce film nous apprend, que l'atrocité humaine n'a pas de limites, la faute d'un environnement difficile à convaincre. Par conséquent, les Japonais ont vraiment des armes, des rats, des rats.",1,0
904,"La scène est fausse, les acteurs jouent mal autant que possible, les effets spéciaux sont ultra-chaap. En bref, dans le genre d'horreur qu'il faut éviter, il y a quelque chose là-bas.",1,0
905,"Un film qui peut donner la chair de poule aux jeunes enfants. Pour les adultes, c'est autre chose, et le film devient un vrai navet avec des gags très lourds.",1,0
906,"Le genre de film qui t'attrape des tripes, qui te bouge et qui ne te quitte pas avant un moment sacré. C'est parfait!! Les décors, les dialogues, les acteurs, l'histoire et, franchement, les rebonds valent leur poids d'or. Je n'ai jamais ressenti une telle chose... la fin te revient littéralement et te donne de la sueur froide pour le reste de l'année. Un vrai moment de plaisir et d'angoisse à la fois. Le sommaire du film de peur! Mille bravos!",0,1
907,"Pour les gens qui aiment les comédies romantiques d'un nouveau genre, je vous conseille ce film, parce qu'il est très extraordinaire. Cette histoire entre deux personnes qui s'aiment mais qui ne veulent pas se confesser l'un l'autre, est tout simplement beau. que ce soit Billy Crystal dans un rêve légèrement paresseux ou Meg Ryan dans une belle femme un peu hystérique. Rob Reiner a su créer une comédie sympathique dont nous n'oublierons pas bientôt.",0,1
908,Bravo aux acteurs et actrices Excellent film pour revoir avec plaisir,0,1
909,"Et si certaines de ces choses étranges sortent du lot, ce ""Black sheep"" n'en fait pas vraiment partie. Il est super mal filmé, très mal joué, l'histoire n'a absolument pas la même énergie que le modèle du genre ""Braindead,"" et surtout il n'est pas absolument drôle! Ce qui est le comble pour un film qui essaie de l'être! Même dans la 1000ème degré, ou même avec le cerveau raple, je ne peux pas concevoir qu'il est possible de rire devant ce film, résolument très mal. Au moins il y a de beaux paysages...",1,0
910,"La mention de la condition de prisonnier, de la peine de mort et d &apos; un système défaillant sont manifestement des sujets forts qui suscitent débat et controverse. Cet exemple (entre autres) dans l &apos; État du Texas peut émouvoir, mais le traitement est long, parfois dispersé et redondant dans certains aspects, notamment psychologiques.",1,0
911,"Le problème vient de cette sincérité et de cette sincérité et de cette manière copier-coller-coller-coller-coller-coller-coller-coller-coller non retravaillé de la part de la production. Ron Howard n'est pas le seul à être blâmé, mais il ne se souviendra que son échec à la fin du compte. Le thème religieux n'est pas un sujet qui doit être pris à la légère dans un milieu destiné à tourner une version des faits. Le risque est moindre si on applique correctement les codes rythmiques d'un thriller classique. Ici, le récit n'est que des pages et pages vides. Vides en quoi? Dans le sentiment et dans la discipline. Heureusement, il persiste dans un premier temps. Le postulat est un effort qui nous garantit le divertissement annoncé. En échange, nous avons droit à un complot mal réalisé. Les protagonistes, qui ne remontent pas tous à la boucle. Et par conséquent, on ne peut pas affirmer si le relaton assiste à un jeu immersif ou bien un jeu mal interprété à nous-mêmes.",1,0
912,"C'est un Belmonto électrique qui passe d'un personnage à l'autre, qui a mis en scène De Broca dans l'incorrigible. Belmondo est l'acteur parfait pour incarner ce personnage à la bite et au bluff hors de catégorie. Les très bons dialogues signés Audiard viennent ajouter l'humour et le charme à ce personnage, mais les meilleures répliques sont attribuées à l'oncle interprété par Julien Guiomar. Une comédie agréable qui va à mille par heure.",0,1
913,"Dans les services secrets de Sa Majesté, Louis la fronde, le roi se désespère et je me désintègre, comme à l'école, l'histoire est ennuyeuse, un roi qui danse, un roi soleil, un grand roi, mais pas un grand film. Trop théâtral, trop long, trop trop, trop. Un massacre sans résultat, l'autorité périt et j'ai un énorme manque de motivation.",1,0
914,"Les Pixars ou les Dreamworks sont devant nous, on rigole, mais franchement, il n'y a rien à faire au cinéma.",1,0
915,"Un ancien esclave est confié à la mission de protéger une princesse contre un tyran infâme qui veut la sacrifier. Adaptation du roman de Maria Semenova, Wolfhound est censé être le premier film de Heroic-Fantasy en provenance de Russie. Il est très difficile d'affirmer si c'est vrai ou non; c'est toujours le film de Nikolai Lebedev est un succès. On remarquera facilement les inspirations des classiques du genre. En particulier, Conan le barbare et le seigneur des anneaux (toute proportion gardée bien sûr). L'intrigue est très classique et donc sans surprise. Cependant, le rythme soutenu de l'action ne laisse aucune place à l'ennui. Quant aux effets spéciaux, ils sont convaincants sans être omniprésents. Ils apportent un plus indéniable et créent l'univers. Petit bémol pour la bande son, beaucoup plus discret. D'autant plus que le sujet final est magnifique.",0,1
916,Fraise et divertissement,0,1
917,"Ce film est ennuyeux, ennuyeux, cul la praline, incompréhensible, non crédible, mal joué et non! L'histoire de deux bêtises solitaires qui s'écrivent à deux ans d'intervalle grâce à une boîte aux lettres magique et qui finiront par se retrouver dans le futur (sic!). Oui, il faut s'accrocher pour comprendre l'histoire, jusqu'à la fin je n'ai rien compris, mais je ne voulais pas non plus le comprendre, parce que mon cerveau était trop anesthésique pour le jeu soporifique de Reeves. Il y a tant d'émotions, de suspensions, de romantisme et d'intelligence dans ce film comme dans le plat de lasagnes! Une fois le film terminé, toute la salle a été soulagée dans un même soupir face à notre liberté retrouvée. Moralité: N'allez pas!",1,0
918,"Je n'ai pas décidé de regarder tout le film de Danny Boyle, je ne peux pas trouver un seul film de ce réalisateur que j'aime, et ce ne sera pas une fois de plus ""une vie moins ordinaire."" Nous nous ennuyons devant ce film sans cohérence, sans script valable, avec une fin tout à fait horrible et complètement stupide. John Hodge n'a pas vraiment sauté, rien n'est bon sur scène: l'histoire d'un homme viré de son travail, argenté par sa petite amie, qui kidnappe la fille de son ancien patron, aurait pu devenir une bonne satire de la société si Boyle avait pu accentuer le côté de la perte de travail génère régression sociale mais non, nous allons dans une histoire de sauvetage et d'amour parfaitement mauvais, absolument pas intéressant. Donc, bien sûr, il y a une très bonne bande de son et un très bon casting avec deux bons résultats d'acteurs dans la personne d'Ewan McGregor (malgré une coupe de cheveux horrible) et Cameron Diaz qui ont bien le film mais à part de tout!",1,0
919,"Le film décomposé en trois parties; la première demi-heure est vue par une femme seule qui écrit des lettres mangeant du sucre en poudre.Je te le dis maintenant, il est long, il ne se passe rien, tant mettre une caméra à la maison pendant que filme ses plantes, il y aura plus de suspense. La seconde demi-heure est consacrée à une rencontre, l'héroïne et un camionneur. Cette partie est la plus intéressante pour moi parce qu'il y a le monologue du chauffeur. Il raconte sa vie, ses mots et ses histoires peuvent nous surprendre. Après ce long monologue juste plus intéressant que la première partie du film, nous arrivons dans la dernière demi-heure qui me semble un mystère. L'héroïne va à une femme (les premières minutes de la rencontre sont amusantes), qui n'ont pas l'air de bien s'entendre, mais tout à coup ils se voient nues dans un lit (pendant 20 minutes). Un film expérimental qui me rend bien le cerveau, l'expression ""il faut le voir pour le croire vraiment,"" prend tout son sens ici, j'ai affronté à long terme le film, je me demande comment je me suis réveillée du film.",1,0
920,"Réalisé sans fioriture et de manière efficace, une belle broche d'acteurs nous fait revivre ce moment important de notre pays à travers un Devos impeccable dans le rôle de Simone Weil. Un très bon telefilm.",0,1
921,"Du titre on sait à quoi on peut s'attendre: ""Dead Man.""L'homme mort.William Blake, simple comptable qui prend le train pour aller dans le grand ouest américain.Homonyme du poète anglais.Jim Jarmusch, comme à sa coutume, descend son film extrêmement lentement, pour se concentrer sur le parcours postmortem de cet homme.Un très pur blanc et noir et les accords de guitare saturée participent à l'immersion dans ce western philosophique néoréaliste.Avec l'inversion des codes traditionnels du western date XIXe siècle.Le blanc devient meurtrier d'assassins à la solde.Le blanc et l'amérindien Nobody font cause commune pour mélanger l'alliance des cultures.Nobody, qui, avec sa sagesse toute indienne, évacue la mort physique en se vantant le poids de l'âme.Picaresco, et riche de sens quand cette pirague s'éloigne du rivage, aux confins du ciel et de la mer.Johnny Depp est une cause commune pour mélanger la sagesseel sage-jel'homme, la sagesse, la mort, la culture.",1,0
